Date,Open,High,Low,Close,Adj Close,Volume
2022-05-31,324.010009765625,329.7200012207031,322.6600036621094,326.8500061035156,326.8500061035156,2722900
2022-06-01,327.0,329.2699890136719,315.8299865722656,321.8500061035156,321.8500061035156,2330200
2022-06-02,320.5899963378906,325.20001220703125,319.2300109863281,324.25,324.25,1957500
2022-06-03,320.8800048828125,322.5,317.5,318.67999267578125,318.67999267578125,1238900
2022-06-06,323.0,325.2099914550781,319.7900085449219,320.510009765625,320.510009765625,1099700
2022-06-07,318.2799987792969,321.8399963378906,316.6600036621094,321.510009765625,321.510009765625,2516800
2022-06-08,318.3399963378906,319.54998779296875,312.79998779296875,314.67999267578125,314.67999267578125,1438100
2022-06-09,313.55999755859375,314.1400146484375,304.0199890136719,304.2200012207031,304.2200012207031,2896500
2022-06-10,296.989990234375,298.6499938964844,286.8500061035156,287.0199890136719,287.0199890136719,3866900
2022-06-13,279.0,286.4200134277344,278.32000732421875,283.32000732421875,283.32000732421875,4218100
2022-06-14,284.3299865722656,289.17999267578125,281.29998779296875,282.5400085449219,282.5400085449219,2487700
2022-06-15,287.1600036621094,294.4800109863281,284.1700134277344,290.07000732421875,290.07000732421875,2725800
2022-06-16,282.67999267578125,286.1300048828125,279.1499938964844,284.9800109863281,284.9800109863281,2777300
2022-06-17,282.1300048828125,286.260009765625,278.1499938964844,279.7900085449219,279.7900085449219,5234400
2022-06-21,287.7699890136719,288.07000732421875,282.9800109863281,284.80999755859375,284.80999755859375,2506300
2022-06-22,282.2900085449219,286.010009765625,281.0400085449219,284.5400085449219,284.5400085449219,2463100
2022-06-23,283.760009765625,286.5899963378906,278.92999267578125,286.1700134277344,286.1700134277344,2547000
2022-06-24,291.0,303.1300048828125,290.0,302.75,302.75,3984300
2022-06-27,303.05999755859375,304.32000732421875,298.8800048828125,300.7799987792969,300.7799987792969,2091700
2022-06-28,305.8999938964844,308.9700012207031,299.17999267578125,299.489990234375,299.489990234375,2276600
2022-06-29,303.3699951171875,307.44000244140625,299.9100036621094,303.2799987792969,303.2799987792969,2475900
2022-06-30,296.5799865722656,300.3299865722656,292.2300109863281,297.0199890136719,297.0199890136719,2669500
2022-07-01,295.2699890136719,300.3299865722656,291.7200012207031,299.2300109863281,299.2300109863281,1748800
2022-07-05,293.0,297.3500061035156,288.3599853515625,297.20001220703125,297.20001220703125,2480900
2022-07-06,296.2699890136719,297.3399963378906,290.6000061035156,293.760009765625,293.760009765625,1774500
2022-07-07,297.6600036621094,299.07000732421875,293.6000061035156,298.6000061035156,298.6000061035156,2046500
2022-07-08,300.5,300.8900146484375,295.07000732421875,296.4700012207031,296.4700012207031,1438200
2022-07-11,293.20001220703125,296.5400085449219,291.8800048828125,293.17999267578125,293.17999267578125,1519400
2022-07-12,289.7099914550781,299.0799865722656,289.510009765625,292.5299987792969,292.5299987792969,1772600
2022-07-13,290.510009765625,291.19000244140625,285.80999755859375,290.1499938964844,290.1499938964844,1884100
2022-07-14,284.239990234375,284.239990234375,277.8399963378906,281.5899963378906,281.5899963378906,3171900
2022-07-15,286.5,296.42999267578125,285.1499938964844,293.8699951171875,293.8699951171875,3456100
2022-07-18,305.760009765625,311.25,298.7099914550781,301.260009765625,301.260009765625,6767900
2022-07-19,303.5899963378906,319.1400146484375,303.5,318.04998779296875,318.04998779296875,5641100
2022-07-20,317.2799987792969,322.1700134277344,316.30999755859375,321.45001220703125,321.45001220703125,3489800
2022-07-21,320.510009765625,327.1600036621094,319.8500061035156,326.5400085449219,326.5400085449219,2518800
2022-07-22,327.1099853515625,329.04998779296875,322.19000244140625,323.92999267578125,323.92999267578125,1829800
2022-07-25,325.9700012207031,327.2900085449219,322.6000061035156,324.1199951171875,324.1199951171875,4024500
2022-07-26,321.7699890136719,324.2900085449219,317.760009765625,318.54998779296875,318.54998779296875,2054700
2022-07-27,320.2900085449219,326.3900146484375,318.3800048828125,324.5400085449219,324.5400085449219,2081900
2022-07-28,325.29998779296875,329.9800109863281,321.8900146484375,329.1099853515625,329.1099853515625,1820700
2022-07-29,329.5,335.17999267578125,329.5,333.3900146484375,333.3900146484375,2112200
2022-08-01,331.7300109863281,334.79998779296875,329.010009765625,332.0799865722656,332.0799865722656,1476500
2022-08-02,329.5,331.8299865722656,327.2200012207031,327.8800048828125,327.8800048828125,1862900
2022-08-03,332.07000732421875,335.510009765625,329.6199951171875,333.1700134277344,333.1700134277344,1770600
2022-08-04,333.2799987792969,334.29998779296875,330.6199951171875,331.8699951171875,331.8699951171875,1533400
